beta,N,T,seed,variance,engagement,update_rate,bimodality,n_clusters
0,120,4800,29,0.06325696823529815,0.7676432693323367,0.31625,0.20932511418762828,4
0,140,5600,0,0.07345256310077264,0.7596976182222025,0.33625,0.22159512713536136,3
0,140,5600,1,0.06556995887228385,0.7703737579146601,0.35714285714285715,0.21646959050115205,5
0,140,5600,2,0.07012649308248069,0.7610292410801797,0.3357142857142857,0.2558061534460206,5
0,140,5600,3,0.06296688115965678,0.7678039252508604,0.3360714285714286,0.22681794984898052,6
0,140,5600,4,0.06685609229866381,0.7594194358717883,0.3176785714285714,0.22443513432360737,3
0,140,5600,5,0.058555549060536116,0.7817179350546443,0.42375,0.24970924333412656,4
0,140,5600,6,0.07011981599313966,0.7567689924273747,0.3201785714285714,0.22438621793649746,3
0,140,5600,7,0.06853650642157416,0.7564553470001429,0.3092857142857143,0.24057591073881576,3
0,140,5600,8,0.08187789061079703,0.7433104080144731,0.3182142857142857,0.24214313817652683,4
0,140,5600,9,0.06541661236913307,0.7645570145400769,0.30607142857142855,0.21645372480061234,4
0,140,5600,10,0.06893586437212136,0.7587943959588678,0.31339285714285714,0.2266171879533991,6
0,140,5600,11,0.07620506310919428,0.7543347167075357,0.26767857142857143,0.20642613553282665,4
0,140,5600,12,0.060108390270483675,0.7751439866325737,0.33214285714285713,0.22143793908641518,4
0,140,5600,13,0.06035778525674684,0.7761916317622071,0.33232142857142855,0.21399100453894215,3
0,140,5600,14,0.08010456314675488,0.7452605914088174,0.3007142857142857,0.2226953890417037,5
0,140,5600,15,0.0794387271969053,0.7478570966102396,0.32857142857142857,0.21665908990231014,3
0,140,5600,16,0.07887238041226935,0.753212914652671,0.3435714285714286,0.24373965288869914,5
0,140,5600,17,0.06389519653878575,0.7631501372145807,0.3169642857142857,0.2259199450242004,4
0,140,5600,18,0.06045228242589177,0.7732288160788162,0.39714285714285713,0.2548743675739599,3
0,140,5600,19,0.0630865965228785,0.7659582931261887,0.31660714285714286,0.21905742157320554,5
0,140,5600,20,0.06289423099851443,0.7726135076923544,0.36589285714285713,0.22472926215515807,7
0,140,5600,21,0.05244805973745501,0.7904501594177382,0.37857142857142856,0.18941133110481548,3
0,140,5600,22,0.07285864253446826,0.7528966404201444,0.32392857142857145,0.2294538174610105,3
0,140,5600,23,0.0698018122433723,0.754505441567014,0.30392857142857144,0.22556666327908897,5
0,140,5600,24,0.08807637170642624,0.7358005918032018,0.3073214285714286,0.21359406022860405,4
0,140,5600,25,0.06390306497969811,0.7666911801802201,0.33053571428571427,0.24454737425611547,3
0,140,5600,26,0.0805078002738393,0.742438768522338,0.3092857142857143,0.22590472466465208,3
0,140,5600,27,0.05934131973344029,0.77632164162366,0.35517857142857145,0.22824322748094547,6
0,140,5600,28,0.06424165173400785,0.7670186445384979,0.32875,0.23305850366866704,3
0,140,5600,29,0.059351875711790035,0.7645472630319113,0.31857142857142856,0.21987334905581113,7
0,160,6400,0,0.07253845988792636,0.7562182819233776,0.32765625,0.21924429212591884,4
0,160,6400,1,0.055296418193127604,0.7666789858019156,0.3446875,0.24442856478870872,11
0,160,6400,2,0.06745687487903093,0.7572002119326041,0.30734375,0.22388201252890227,4
0,160,6400,3,0.07831340093296464,0.7545367766645973,0.36703125,0.23906348071723216,6
0,160,6400,4,0.07180396734530031,0.7590704580392037,0.355,0.2391495390788153,4
0,160,6400,5,0.07514210510304178,0.7642959393929637,0.38953125,0.2540848739219487,4
0,160,6400,6,0.06814706979464523,0.7650683207985378,0.3409375,0.23048427480585562,3
0,160,6400,7,0.0651860865208844,0.7684196458582316,0.3446875,0.2322083202349299,3
0,160,6400,8,0.07533746747694645,0.7530766289682961,0.3228125,0.22153793109090453,3
0,160,6400,9,0.06735767897578956,0.7610747967379073,0.32234375,0.2141437171648911,3
0,160,6400,10,0.0665943714728996,0.7591507479493178,0.32546875,0.2134262963351122,3
0,160,6400,11,0.06108878156980811,0.7749376973376557,0.4040625,0.2377259805868159,4
0,160,6400,12,0.06996865142264322,0.7634533909971134,0.323125,0.22700134831648797,3
0,160,6400,13,0.06514031961227248,0.7641528003268526,0.3225,0.22336214480538377,3
0,160,6400,14,0.08746663462413685,0.7365217622493948,0.30453125,0.22153901705788298,3
0,160,6400,15,0.07054780428507126,0.7586261079852566,0.3203125,0.2144977002601907,4
0,160,6400,16,0.06615814985208975,0.7624886940643562,0.32734375,0.22783554340592255,4
0,160,6400,17,0.07538483408717438,0.7556856219158137,0.32421875,0.2208888064165321,3
0,160,6400,18,0.06491778268030252,0.7648713566375429,0.32421875,0.22689638359669492,3
0,160,6400,19,0.06638024798294831,0.7639969655519873,0.32578125,0.21973124417911427,6
0,160,6400,20,0.07535249996296167,0.7532092069977309,0.32515625,0.22667523157205857,3
0,160,6400,21,0.06585869130890168,0.7645316207217349,0.32859375,0.2249356493892865,3
0,160,6400,22,0.06961761139625815,0.7570132937694452,0.30953125,0.23458445152069868,4
0,160,6400,23,0.07184488094632765,0.7415535560327036,0.28390625,0.21320798820876272,4
0,160,6400,24,0.07138109858193989,0.7600434483447781,0.334375,0.2137370971822621,3
0,160,6400,25,0.06302113639472418,0.7707596688129228,0.3471875,0.19480263845971385,4
0,160,6400,26,0.07299660496434908,0.7554218078218355,0.33328125,0.199617060735703,3
0,160,6400,27,0.06059188938438331,0.773621116461725,0.40796875,0.30939211179257664,3
0,160,6400,28,0.06928546825453415,0.7610789512554299,0.32515625,0.21359411277899337,4
0,160,6400,29,0.07203952680211978,0.7506202686798785,0.28421875,0.21332016030770123,4
0,180,7200,0,0.06630908170304607,0.7598994721211608,0.3725,0.2621050840301788,3
0,180,7200,1,0.06987783901479575,0.758473865152934,0.3098611111111111,0.2206008970728057,6
0,180,7200,2,0.0806331810829108,0.7527876745835871,0.3416666666666667,0.23304847396122969,7
0,180,7200,3,0.056709154655368146,0.7822891515563128,0.3591666666666667,0.21282560532792388,4
0,180,7200,4,0.08080402057852143,0.7478232312898829,0.32763888888888887,0.23711023705837972,3
0,180,7200,5,0.06867222072078714,0.7600204147717715,0.31166666666666665,0.2241593943528507,4
0,180,7200,6,0.07611582865488029,0.7531816989688636,0.3238888888888889,0.23067555010095597,4
0,180,7200,7,0.06881117312515247,0.7464594730991252,0.30875,0.24019082253305019,3
0,180,7200,8,0.08642492970129097,0.7371977314757782,0.3101388888888889,0.22574276982337696,3
0,180,7200,9,0.07126054710351687,0.757912715454165,0.3338888888888889,0.23765935986838177,3
0,180,7200,10,0.07559124094898778,0.7474641529107516,0.2995833333333333,0.2039184271284902,6
0,180,7200,11,0.06181988744658388,0.7651689260788457,0.29541666666666666,0.20382589134375834,7
0,180,7200,12,0.05896856271966673,0.7681574539187609,0.31416666666666665,0.2198514008342085,3
0,180,7200,13,0.06586951124911694,0.7658134703537326,0.3376388888888889,0.2378100458926368,4
0,180,7200,14,0.07433500360822709,0.7586061256116451,0.32819444444444446,0.22219520462518488,4
0,180,7200,15,0.08156189085080273,0.7460331934160745,0.325,0.2227439090039633,3
0,180,7200,16,0.06625902870836138,0.762313054224268,0.32708333333333334,0.22944321410395274,6
0,180,7200,17,0.06666041615567947,0.7642122722324904,0.3497222222222222,0.23775041563461635,3
0,180,7200,18,0.06660996440300451,0.7622204292612832,0.3225,0.20956324520479863,3
0,180,7200,19,0.06533785156351508,0.7571077852976118,0.3065277777777778,0.23175921193164437,5
0,180,7200,20,0.06802377828018465,0.7671289691739718,0.34,0.23283645053419322,4
0,180,7200,21,0.06515767225227026,0.7669778224011297,0.32805555555555554,0.21919674396010175,3
0,180,7200,22,0.0668624976516319,0.7645251510947779,0.3277777777777778,0.20195905979014592,9
0,180,7200,23,0.06646141551750046,0.756317519138212,0.3098611111111111,0.23829450327012733,3
0,180,7200,24,0.07517081434688447,0.7511048647137274,0.32166666666666666,0.23081369022055065,5
0,180,7200,25,0.067339240517267,0.7590921019302511,0.33194444444444443,0.249253454749994,6
0,180,7200,26,0.057224344502301565,0.7818179728553522,0.4186111111111111,0.2455713223519714,5
0,180,7200,27,0.06689289877948547,0.765334325593857,0.33361111111111114,0.20944858845171227,4
0,180,7200,28,0.07083930237338305,0.7625799238652845,0.40097222222222223,0.2477279250196702,4
0,180,7200,29,0.06576244299606136,0.7661332452820894,0.32208333333333333,0.21885976762427053,3
0,200,8000,0,0.07264349403278153,0.7465467141439219,0.28075,0.23117785306950875,10
0,200,8000,1,0.06487825518523839,0.7642877145132178,0.325375,0.21027916845768563,6
0,200,8000,2,0.05091136513784811,0.7768676325918901,0.371875,0.2365780054344804,5
0,200,8000,3,0.06365783397561531,0.7597898799597533,0.263625,0.2075425914611182,7
0,200,8000,4,0.06477240675899719,0.7668758985176755,0.33525,0.2140890419538096,5
0,200,8000,5,0.070400096682986,0.7587168425556369,0.356625,0.24586088095873695,4
0,200,8000,6,0.06357478738050217,0.7682261205149813,0.357375,0.24552452878133435,4
0,200,8000,7,0.0667158192529707,0.7671378541993098,0.331125,0.2250315342343487,3
0,200,8000,8,0.0630280757026114,0.7586472166783748,0.3085,0.2540474625951592,6
0,200,8000,9,0.07333922101661858,0.755216089810388,0.32675,0.23588732278516114,5
0,200,8000,10,0.07027563020286091,0.756110431814334,0.322875,0.23100367394725335,3
0,200,8000,11,0.07002738486433212,0.7581976274234932,0.3355,0.238977701628671,3
0,200,8000,12,0.06657610494244999,0.7605150730812561,0.311,0.22002159321714249,11
0,200,8000,13,0.06448964659030976,0.7584202092509447,0.312875,0.23652456291075444,4
0,200,8000,14,0.07221090281015466,0.758058455297657,0.326125,0.2393187384461513,3
0,200,8000,15,0.0640374689555322,0.7694519923093961,0.356625,0.22407666690606884,5
0,200,8000,16,0.07226269855444341,0.751776217109898,0.3065,0.22329214410804762,5
0,200,8000,17,0.05306468810908464,0.7807576084715165,0.3545,0.2684560080142683,4
0,200,8000,18,0.06613003102308633,0.761405461833679,0.306125,0.22365361656072863,4
0,200,8000,19,0.05734021271654017,0.77210221185767,0.32425,0.21408365206255794,3
0,200,8000,20,0.06748863445788947,0.758589596126524,0.3085,0.2250841875383779,5
0,200,8000,21,0.05966086915250621,0.7762262652524535,0.379125,0.2459608389345291,4
0,200,8000,22,0.07940587965245893,0.7461389558725283,0.31575,0.22201984673594358,3
0,200,8000,23,0.07473626504869185,0.7566099052392682,0.338,0.2304974934178573,3
0,200,8000,24,0.06862126011034125,0.7610231799675842,0.31175,0.22294553643492246,3
0,200,8000,25,0.05348979674811572,0.7857086398858227,0.365875,0.2015326356853304,10
0,200,8000,26,0.07066344877235553,0.7638283294678416,0.33725,0.22561870803553566,4
0,200,8000,27,0.06437420051054825,0.7611380318114015,0.31025,0.23549448086800678,5
0,200,8000,28,0.0646298441462938,0.7642785358819206,0.323875,0.2170162662662925,3
0,200,8000,29,0.07046351469297409,0.756700245808317,0.31275,0.21342911805879433,4
5,100,4000,0,0.08523721847311311,0.924928423046627,0.77475,0.22588538274159825,3
5,100,4000,1,0.06633969355294674,0.9072000377835543,0.67275,0.2171092772470144,4
5,100,4000,2,0.08211154008099018,0.9144690912528611,0.694,0.21534624779522427,4
5,100,4000,3,0.07456942209176375,0.9026536620065544,0.647,0.21232517944776308,4
5,100,4000,4,0.06931815668466364,0.9138229892650798,0.73075,0.21216062917014064,3
5,100,4000,5,0.06427287590213887,0.9149647221061192,0.718,0.24366708231853526,3
5,100,4000,6,0.08180191503059304,0.9219843131333307,0.762,0.22311814266863433,3
5,100,4000,7,0.07250572377855778,0.9245472692787096,0.75075,0.2289165590006077,4
5,100,4000,8,0.05971829410362758,0.9101356633327723,0.71625,0.20673510138006973,3
5,100,4000,9,0.07725970397537542,0.9336554729555476,0.80275,0.27641214243228185,3
5,100,4000,10,0.0834067019992078,0.9094852307939363,0.683,0.21758129186959949,4
5,100,4000,11,0.07132966271860201,0.9040855128710176,0.65575,0.208884877891979,4
5,100,4000,12,0.06939787798039071,0.9214712914597655,0.74525,0.22621117382710787,3
5,100,4000,13,0.06572258427430093,0.9182893529432324,0.74675,0.2129874081899155,3
5,100,4000,14,0.06262373686885465,0.9149404722372947,0.7365,0.20034483946460402,4
5,100,4000,15,0.06957227746102496,0.9180963851864573,0.74125,0.22749870774695133,3
5,100,4000,16,0.0572326616908322,0.9129382520256162,0.71425,0.23189597079158517,3
5,100,4000,17,0.085892027425022,0.9071998427192577,0.67075,0.2228535223034574,4
5,100,4000,18,0.06394270178459381,0.8991572366862538,0.63625,0.20160251889105119,4
5,100,4000,19,0.06813468649452484,0.9030644440607092,0.64725,0.23043049863911327,4
5,100,4000,20,0.06360775922666802,0.917863592750809,0.7465,0.2179185634564453,3
5,100,4000,21,0.067003086880928,0.916787403356735,0.71425,0.22516558265586414,4
5,100,4000,22,0.056816227605398735,0.9147919224267225,0.7225,0.24544837660430519,4
5,100,4000,23,0.06669204503022343,0.9163877003900304,0.73375,0.21701875444918833,3
5,100,4000,24,0.0766042567080603,0.924678664306551,0.75825,0.23308333282865012,3
5,100,4000,25,0.06338067260160879,0.9161207578859133,0.743,0.20606639343592692,3
5,100,4000,26,0.0760290959463064,0.9205297151304531,0.7555,0.22779747998921873,3
5,100,4000,27,0.06359725349145276,0.9124521853438693,0.72525,0.2057548772786448,3
5,100,4000,28,0.08726238145588683,0.9090538694895981,0.67375,0.22466758399901302,4
5,100,4000,29,0.05814299903288982,0.9124360499891061,0.70125,0.20943152767953066,4
5,120,4800,0,0.05848103142233179,0.9393659212712333,0.8422916666666667,0.245650448505746,4
5,120,4800,1,0.07503730638600963,0.9190300577638423,0.7552083333333334,0.23571579217532512,4
5,120,4800,2,0.08200048921522868,0.9242129154867779,0.7652083333333334,0.23048687947909946,3
5,120,4800,3,0.07390229299610704,0.9180035886031631,0.7504166666666666,0.21362150103608535,3
5,120,4800,4,0.07385580866251976,0.9174124829648346,0.7125,0.21438483540840303,4
5,120,4800,5,0.06998984793376625,0.9231260766165398,0.7547916666666666,0.22771909527312248,3
5,120,4800,6,0.06362003227579856,0.9026332097899359,0.6535416666666667,0.19897742053679038,4
5,120,4800,7,0.07185352256426825,0.9182257495967311,0.7541666666666667,0.21672792120974205,3
5,120,4800,8,0.07920027330899584,0.9078995466067642,0.680625,0.2098658180154539,4
5,120,4800,9,0.07845035882748487,0.9199814829831445,0.74875,0.22636751275056358,4
5,120,4800,10,0.08113169736466741,0.9089103271006028,0.68125,0.23443143095041685,4
5,120,4800,11,0.06423825027509113,0.9118214061820518,0.7070833333333333,0.21198358114521734,3
5,120,4800,12,0.07079181136561745,0.9154327117595907,0.73875,0.21275867528644613,3
5,120,4800,13,0.07248229591095905,0.9167417452565667,0.7391666666666666,0.22540237107042757,3
5,120,4800,14,0.06592873140784279,0.9155894768442232,0.7175,0.24339269329951382,5
5,120,4800,15,0.06335686438296553,0.9295431855252606,0.7802083333333333,0.25122489271036635,3
5,120,4800,16,0.08714270651492466,0.9043118784251374,0.6620833333333334,0.21833267550727842,4
5,120,4800,17,0.07159676131591376,0.9162367894418438,0.73625,0.2103987920034179,3
5,120,4800,18,0.056133998426578215,0.9156642219335858,0.7347916666666666,0.2203573774228901,3
5,120,4800,19,0.0703309978377231,0.9205293226527029,0.7491666666666666,0.22919003980239958,4
5,120,4800,20,0.08108258653556684,0.92600707717212,0.7825,0.21288076800862746,3
5,120,4800,21,0.0784141963397966,0.9241155962683839,0.7702083333333334,0.2194622759133711,3
5,120,4800,22,0.0718562307879383,0.9051913564958947,0.659375,0.2007871833331903,4
5,120,4800,23,0.05630205517068829,0.9180542873429179,0.7425,0.20182289608457007,3
5,120,4800,24,0.062079772097854403,0.9195422178892255,0.75125,0.23834938092212074,3
5,120,4800,25,0.07113881786869196,0.9217208356025052,0.7591666666666667,0.2331739543223053,3
5,120,4800,26,0.06917009221698416,0.9221492972614139,0.7577083333333333,0.2263437864599618,3
5,120,4800,27,0.07137252285520569,0.9162937849829156,0.7314583333333333,0.2235404720483677,4
5,120,4800,28,0.0613394473635794,0.933935823559885,0.8279166666666666,0.2800608833381184,2
5,120,4800,29,0.0609875410321459,0.9174753054357508,0.7310416666666667,0.22824310811823706,3
5,140,5600,0,0.0630757145248514,0.9113709283493069,0.7044642857142858,0.21180938028789503,5
5,140,5600,1,0.07840581286614708,0.9202514795517888,0.7680357142857143,0.20519589550132053,3
5,140,5600,2,0.0709987441970854,0.9195705363427247,0.7403571428571428,0.2259855288820307,4
5,140,5600,3,0.07488995526798897,0.9067580651675254,0.6776785714285715,0.21890933482098393,5
5,140,5600,4,0.06906923621346985,0.9159328448505241,0.7333928571428572,0.2262338648057116,4
5,140,5600,5,0.07800516496194346,0.925288300235792,0.7725,0.2317663057306948,5
5,140,5600,6,0.06620511287036372,0.923940909933897,0.7617857142857143,0.2401737164691113,3
5,140,5600,7,0.07586832411325134,0.9175197667089731,0.7496428571428572,0.2319216953204249,4
5,140,5600,8,0.06508141795432518,0.9198052966485645,0.74625,0.22142487397950003,5
5,140,5600,9,0.06864620257420473,0.9182726601633778,0.7585714285714286,0.20616452117819986,3
5,140,5600,10,0.06606396943359838,0.9185769368945453,0.7408928571428571,0.21745034508641473,3
5,140,5600,11,0.07325266128406575,0.9224399903460111,0.7598214285714285,0.23220459948968425,3
5,140,5600,12,0.06047923280171167,0.9131287257502041,0.71625,0.24712770388311744,3
5,140,5600,13,0.06363163424024781,0.9222942569716848,0.7576785714285714,0.26366990029658094,4
5,140,5600,14,0.07174010679918855,0.9203061208866893,0.7573214285714286,0.22122652228921008,3
5,140,5600,15,0.07147230403446685,0.9152397186688781,0.7489285714285714,0.199372170181835,3
5,140,5600,16,0.07632374427262413,0.9024532489178299,0.6425,0.22785835543781777,4
5,140,5600,17,0.07405343873974374,0.9191141982089552,0.7492857142857143,0.20264326455730552,4
5,140,5600,18,0.07424399939196,0.9182503942648067,0.7382142857142857,0.2328007567739901,3
5,140,5600,19,0.07715802864309543,0.9008498241281526,0.6417857142857143,0.21881677336723324,4
5,140,5600,20,0.07460063001129308,0.9230793938365642,0.7717857142857143,0.23015233953096345,4
5,140,5600,21,0.07395354041817474,0.9043635704810628,0.6578571428571428,0.22463376252748907,4
5,140,5600,22,0.07285238333644034,0.9033377407463006,0.6566071428571428,0.21986234164214077,4
5,140,5600,23,0.08681517261872577,0.920947203481695,0.7685714285714286,0.21673114701442733,3
5,140,5600,24,0.0636036221154271,0.9174841433765456,0.7257142857142858,0.2171771845006547,5
5,140,5600,25,0.05311558741463018,0.9326624283376936,0.8205357142857143,0.2458282060160871,3
5,140,5600,26,0.0714928859327938,0.9128110091541348,0.725,0.2299210351542769,3
5,140,5600,27,0.06809176471925729,0.9330086159610002,0.8194642857142858,0.24848563742731816,3
5,140,5600,28,0.07893852339217808,0.9202161618285782,0.7398214285714285,0.22940843368841712,4
5,140,5600,29,0.07187952265740813,0.913473832929691,0.7010714285714286,0.21686939910517894,4
5,160,6400,0,0.07222218138474717,0.9025838650653563,0.6403125,0.21808929589007112,4
5,160,6400,1,0.05846355679079919,0.9117006627186726,0.71859375,0.2112111206747777,3
5,160,6400,2,0.07035020554887701,0.9204354845841983,0.74984375,0.233529887608088,3
5,160,6400,3,0.07661225900814572,0.9023889878858132,0.6603125,0.21504974842882385,4
5,160,6400,4,0.06463259443941172,0.9198973053955136,0.74875,0.25362014636177405,3
5,160,6400,5,0.0743850963563439,0.9235910754779733,0.76234375,0.23079971950402423,3
5,160,6400,6,0.07499399971247551,0.9151324165296658,0.74109375,0.2458121352861412,3
5,160,6400,7,0.06310728709612794,0.9203677201428087,0.74609375,0.22942791349022285,3
5,160,6400,8,0.08331074936923914,0.9177856961538144,0.74671875,0.21542036051221508,4
5,160,6400,9,0.05730013319028231,0.918638551639708,0.72359375,0.2302502813778361,3
5,160,6400,10,0.08292174705458968,0.9272274195478868,0.78234375,0.23972543034056448,3
5,160,6400,11,0.07464035970308416,0.8972894312276245,0.6328125,0.2233563994971193,4
5,160,6400,12,0.06401466390621786,0.9192242975952523,0.740625,0.23454074037362113,3
5,160,6400,13,0.07584885655969309,0.9200869175439752,0.758125,0.21941468869472672,3
5,160,6400,14,0.07777638848255203,0.9190391482532821,0.73953125,0.2336568812995767,3
5,160,6400,15,0.06839108432732115,0.9144876907519486,0.7296875,0.2335032522977801,3
5,160,6400,16,0.08035565222169445,0.9189433493786848,0.7575,0.22209206007984614,3
5,160,6400,17,0.07035346959614666,0.9214402687871096,0.74734375,0.22458404224601064,4
5,160,6400,18,0.06959741515483509,0.901773644808674,0.6415625,0.2074086265673947,4
5,160,6400,19,0.0663665855267691,0.9169213200353442,0.74015625,0.2278128631362652,3
5,160,6400,20,0.06948957478341894,0.9240247590511599,0.75828125,0.2344472629779504,4
5,160,6400,21,0.07126659718265246,0.9268463925616888,0.77828125,0.25080078749213497,4
5,160,6400,22,0.0704751755374406,0.9176112842590329,0.7375,0.22243320942696762,4
5,160,6400,23,0.05282548616405395,0.9204278366527948,0.7596875,0.19116839721347284,3
5,160,6400,24,0.06886814150489998,0.9187485453838825,0.74875,0.21622096383940764,3
5,160,6400,25,0.07639111817011277,0.9260049197259022,0.76984375,0.2289879349570209,3
5,160,6400,26,0.06554694461807266,0.9200034783954386,0.73390625,0.2307149659530463,4
5,160,6400,27,0.0647063607832701,0.915839900940864,0.73234375,0.23466490507112225,4
5,160,6400,28,0.08013555481713112,0.9276364184355446,0.7775,0.24141394027542776,3
5,160,6400,29,0.07581640370510898,0.9205516329224217,0.746875,0.23354223804355662,4
5,180,7200,0,0.06788758286570161,0.916393660623083,0.7245833333333334,0.2694735194140713,5
5,180,7200,1,0.06614180112364634,0.924179734274749,0.7580555555555556,0.2418460686277231,3
5,180,7200,2,0.06020689936741906,0.9150513644958463,0.735,0.22238294358661712,3
5,180,7200,3,0.06939564609590328,0.9158139317985038,0.7320833333333333,0.21892264441792575,4
5,180,7200,4,0.06482136378798525,0.9111669591091589,0.7154166666666667,0.2255847789726752,4
5,180,7200,5,0.07362750263465441,0.9225491511773735,0.7683333333333333,0.23738676756514984,3
5,180,7200,6,0.0733394455914706,0.9025400168777308,0.6433333333333333,0.22036305427991187,4
5,180,7200,7,0.08254011276216182,0.9151045490691647,0.7144444444444444,0.22331816950744035,4
5,180,7200,8,0.07047354641623696,0.9008837870860389,0.6445833333333333,0.19793828215723042,4
