team_acc,overreliance,calib_error,harmful_flip_rate,beneficial_flip_rate,follow_rate,final_trust,skill,skill_peak,lam,seed,ai_acc
0.9342105263157895,0.017543859649122806,0.05143756612340755,0.0043859649122807015,0.0043859649122807015,0.9342105263157895,0.9988059871760391,low,0.55,0.3,9,0.9473684210526315
0.9385964912280702,0.017543859649122806,0.05226453425742761,0.0,0.008771929824561403,0.9605263157894737,0.9996329553100591,low,0.55,0.3,10,0.9473684210526315
0.8947368421052632,0.03070175438596491,0.05143756611803607,0.008771929824561403,0.0043859649122807015,0.9166666666666666,0.9988059871706676,low,0.55,0.3,11,0.9473684210526315
0.9385964912280702,0.021929824561403508,0.05226454968912719,0.0043859649122807015,0.013157894736842105,0.9429824561403509,0.9996329707417587,low,0.55,0.3,12,0.9473684210526315
0.9210526315789473,0.017543859649122806,0.051437566118041844,0.008771929824561403,0.008771929824561403,0.9385964912280702,0.9988059871706734,low,0.55,0.3,13,0.9473684210526315
0.9385964912280702,0.013157894736842105,0.05226454968912142,0.0043859649122807015,0.008771929824561403,0.9254385964912281,0.999632970741753,low,0.55,0.3,14,0.9473684210526315
0.9298245614035088,0.017543859649122806,0.05226454968912142,0.0043859649122807015,0.008771929824561403,0.9517543859649122,0.999632970741753,low,0.55,0.3,15,0.9473684210526315
0.9429824561403509,0.02631578947368421,0.05226453425205613,0.0043859649122807015,0.008771929824561403,0.9605263157894737,0.9996329553046877,low,0.55,0.3,16,0.9473684210526315
0.9385964912280702,0.013157894736842105,0.052264549694498674,0.0043859649122807015,0.013157894736842105,0.9649122807017544,0.9996329707471302,low,0.55,0.3,17,0.9473684210526315
0.9210526315789473,0.021929824561403508,0.05226454968912142,0.008771929824561403,0.008771929824561403,0.9429824561403509,0.999632970741753,low,0.55,0.3,18,0.9473684210526315
0.9166666666666666,0.02631578947368421,0.05226454968912142,0.0043859649122807015,0.008771929824561403,0.9122807017543859,0.999632970741753,low,0.55,0.3,19,0.9473684210526315
0.9254385964912281,0.02631578947368421,0.051437550686336375,0.0043859649122807015,0.0,0.9473684210526315,0.9988059717389679,low,0.55,0.3,20,0.9473684210526315
