team_acc,human_acc,ai_acc,comply_rate,over_reliance,under_reliance,final_trust,complementarity,p_ai,transparent,heuristic,seed
0.6451666666666667,0.6446,0.6493,0.38653333333333334,0.38637011690903905,0.6133785101904615,0.3771131881425474,-0.004133333333333322,0.65,False,asymmetric,5
0.6515666666666666,0.6494333333333333,0.6504333333333333,0.3859,0.3769428816630113,0.6092861169476759,0.39139245499813236,0.0011333333333333195,0.65,False,asymmetric,6
0.6539333333333334,0.648,0.6454,0.3773,0.37102838879488625,0.6192542092759012,0.37268259895275824,0.005933333333333346,0.65,False,asymmetric,7
0.6548666666666667,0.6548,0.6505,0.38613333333333333,0.3770147830233667,0.6089674609274917,0.37459606247262783,6.666666666665932e-05,0.65,False,asymmetric,8
0.6462,0.6478333333333334,0.6485666666666666,0.3827333333333333,0.3844256852888172,0.618183687104898,0.3762557784942491,-0.002366666666666628,0.65,False,asymmetric,9
0.652,0.6496666666666666,0.6509333333333334,0.38553333333333334,0.38359434682964094,0.6134268742318721,0.3735808573505501,0.0010666666666666602,0.65,False,asymmetric,10
0.6487,0.6499333333333334,0.6483333333333333,0.38303333333333334,0.38123222748815166,0.6159897172236504,0.3840137945791733,-0.0012333333333333085,0.65,False,asymmetric,11
0.6483666666666666,0.651,0.6459333333333334,0.3828666666666667,0.3865562041046884,0.6191557436267933,0.3933548538765938,-0.0026333333333333764,0.65,False,asymmetric,12
0.6540666666666667,0.6526,0.6512666666666667,0.3807,0.3778436245459759,0.617770498515713,0.37807694405964015,0.0014666666666667272,0.65,False,asymmetric,13
0.6484666666666666,0.6502666666666667,0.6529333333333334,0.3814,0.38532462543219365,0.6206861343679804,0.3847639788921861,-0.00446666666666673,0.65,False,asymmetric,14
0.6511666666666667,0.6555,0.6466,0.3837,0.38671948688926616,0.6179503041550676,0.3875219598998639,-0.0043333333333333,0.65,False,asymmetric,15
0.6488,0.6462,0.6493333333333333,0.3809,0.3810836501901141,0.6191991786447638,0.3896033248308747,-0.0005333333333332746,0.65,False,asymmetric,16
0.6477,0.6495,0.6480666666666667,0.3802333333333333,0.3825535139230915,0.6210266433494497,0.3911358807123242,-0.0017999999999999128,0.65,False,asymmetric,17
0.6485333333333333,0.6474,0.6463666666666666,0.37833333333333335,0.3764728061080215,0.6206487545768655,0.3676971491959434,0.0011333333333333195,0.65,False,asymmetric,18
0.6490666666666667,0.6456333333333333,0.6486333333333333,0.38026666666666664,0.37482212313822216,0.6167840074001747,0.3792957936008309,0.00043333333333339663,0.65,False,asymmetric,19
0.6524333333333333,0.6484,0.6514333333333333,0.3844,0.3796499952185139,0.6130583840761398,0.3828821439812205,0.0010000000000000009,0.65,False,asymmetric,20
0.6497666666666667,0.6516666666666666,0.6509666666666667,0.385,0.388883583229873,0.6170822878795638,0.39392018365974507,-0.0018999999999999018,0.65,False,asymmetric,21
0.6541666666666667,0.6521,0.6510333333333334,0.38116666666666665,0.3770178622600057,0.6166094926015053,0.365380828573151,0.002066666666666661,0.65,False,asymmetric,22
0.6464666666666666,0.6458333333333334,0.6496,0.3801333333333333,0.3832762557077626,0.621561986863711,0.3965348988104334,-0.0031333333333333213,0.65,False,asymmetric,23
0.6476666666666666,0.6461333333333333,0.6525666666666666,0.3862333333333333,0.38683680322364,0.6140879603616489,0.38331251743474754,-0.0049000000000000155,0.65,False,asymmetric,24
0.6514,0.6508666666666667,0.6531333333333333,0.38393333333333335,0.38468191428022297,0.6164642237419619,0.36617786328230695,-0.0017333333333333645,0.65,False,asymmetric,25
0.6546666666666666,0.6558333333333334,0.6547666666666667,0.38853333333333334,0.3962537414309163,0.6155373415466069,0.4039398551911577,-0.0011666666666667602,0.65,False,asymmetric,26
