team_acc,human_acc,ai_acc,comply_rate,over_reliance,under_reliance,final_trust,complementarity,conf_beta,p_ai,seed
0.7718666666666667,0.6469,0.7539333333333333,0.7827,0.6116228664318613,0.16146432045273676,0.7469736842105263,0.017933333333333357,1.5,0.75,15
0.7690333333333333,0.6452,0.7518,0.7843666666666667,0.6195272629599785,0.16121308858739025,0.747861842105263,0.017233333333333323,1.5,0.75,16
0.7714,0.6458666666666667,0.755,0.7826333333333333,0.6153741496598639,0.16309050772626932,0.7509375,0.01639999999999997,1.5,0.75,17
0.7695333333333333,0.6452666666666667,0.7547,0.7834666666666666,0.6234542736784889,0.16452453513537388,0.7505263157894737,0.014833333333333254,1.5,0.75,18
0.7722,0.6481,0.7517333333333334,0.7854333333333333,0.611170784103115,0.15701489890031925,0.7502796052631578,0.020466666666666633,1.5,0.75,19
0.8501333333333333,0.6492,0.8521666666666666,0.8813,0.7388951521984216,0.09399569724232348,0.8466940789473685,-0.0020333333333333314,1.5,0.85,0
0.8452333333333333,0.6482666666666667,0.8494,0.8792666666666666,0.7456839309428951,0.09704889726081155,0.8439473684210526,-0.004166666666666763,1.5,0.85,1
0.8485333333333334,0.6518666666666667,0.8512,0.8772666666666666,0.7385752688172043,0.09848840852130326,0.8449671052631578,-0.002666666666666595,1.5,0.85,2
0.8472666666666666,0.6516666666666666,0.8511333333333333,0.8797,0.7442901925660547,0.09661627633743244,0.8473190789473685,-0.003866666666666685,1.5,0.85,3
0.8471,0.6528,0.8513333333333334,0.8805,0.7408071748878924,0.09510571652310101,0.8458717105263159,-0.004233333333333422,1.5,0.85,4
0.8488333333333333,0.6481,0.8536,0.8837666666666667,0.75,0.0932911590128085,0.8471546052631578,-0.004766666666666697,1.5,0.85,5
0.8467,0.6481,0.8526333333333334,0.8815333333333333,0.7550327980095001,0.09660268188748583,0.8473026315789474,-0.005933333333333346,1.5,0.85,6
0.8507,0.6493333333333333,0.8522666666666666,0.8848,0.7470667870036101,0.09132509386733417,0.8482730263157895,-0.0015666666666666051,1.5,0.85,7
0.8486,0.6505,0.8513333333333334,0.8768666666666667,0.7304932735426009,0.09757243539545811,0.8461184210526317,-0.0027333333333333654,1.5,0.85,8
0.8492333333333333,0.6501333333333333,0.8521,0.8816666666666667,0.7354068064007212,0.09294683722567773,0.846266447368421,-0.002866666666666684,1.5,0.85,9
0.8449666666666666,0.6476,0.8486333333333334,0.8819666666666667,0.7485135432724069,0.09422993833222043,0.8425,-0.003666666666666707,1.5,0.85,10
0.8432,0.6478,0.8475333333333334,0.8842666666666666,0.7547004809794491,0.09242507669314874,0.8460197368421052,-0.004333333333333411,1.5,0.85,11
0.8455,0.6504,0.8477,0.8778,0.7325454147515867,0.0961031811568558,0.8449342105263158,-0.0021999999999999797,1.5,0.85,12
0.8473,0.6480666666666667,0.8516333333333334,0.8793,0.7438777802740957,0.09710751888527927,0.8448684210526315,-0.0043333333333333,1.5,0.85,13
0.8453,0.6502,0.8497666666666667,0.8814666666666666,0.7475038828489017,0.09484956654767976,0.8457894736842104,-0.004466666666666619,1.5,0.85,14
0.8491666666666666,0.6481333333333333,0.8519666666666666,0.8812333333333333,0.7374465210538167,0.0937830118549239,0.8475164473684211,-0.0028000000000000247,1.5,0.85,15
0.8484333333333334,0.6491333333333333,0.8499666666666666,0.8826333333333334,0.7398355920906465,0.09216047688144634,0.8471052631578947,-0.0015333333333332755,1.5,0.85,16
0.8432333333333333,0.6496333333333333,0.8484666666666667,0.8780333333333333,0.7428508578970524,0.09782352478981693,0.8431414473684211,-0.005233333333333423,1.5,0.85,17
0.8468666666666667,0.6521666666666667,0.8504,0.8779,0.7346256684491979,0.09689557855126998,0.8461184210526315,-0.0035333333333333883,1.5,0.85,18
0.8457,0.6494,0.8512333333333333,0.8794,0.7492717902755994,0.09785800994635235,0.8464638157894737,-0.005533333333333279,1.5,0.85,19
0.7699333333333334,0.6512666666666667,0.7496333333333334,0.7813666666666667,0.6128345093862335,0.16234603583974389,0.7461677631578948,0.020299999999999985,2.5,0.75,0
0.7654666666666666,0.6447,0.7484666666666666,0.7811333333333333,0.6190034455340577,0.16438051126748018,0.7432730263157896,0.017000000000000015,2.5,0.75,1
0.7731333333333333,0.6491,0.7520333333333333,0.7831,0.6088183895684904,0.15943442223305704,0.7457894736842106,0.021100000000000008,2.5,0.75,2
