team_acc,human_acc,ai_acc,comply_rate,over_reliance,under_reliance,final_trust,complementarity,p_ai,hetero,heuristic,seed
0.7694333333333333,0.6450333333333333,0.7473666666666666,0.7795333333333333,0.6044333025465101,0.16127737389054903,0.7449177631578948,0.02206666666666668,0.75,False,bayesian,11
0.7689333333333334,0.6513666666666666,0.7497666666666667,0.7810333333333334,0.6132942586918876,0.16298403947894902,0.7436348684210526,0.019166666666666665,0.75,False,bayesian,12
0.7694333333333333,0.6446333333333333,0.7506666666666667,0.7846,0.6164438502673797,0.15954706927175843,0.7474013157894737,0.018766666666666598,0.75,False,bayesian,13
0.7716,0.6506333333333333,0.7467333333333334,0.7758,0.6056857067649382,0.16650299080439246,0.7420723684210526,0.024866666666666593,0.75,False,bayesian,14
0.7702,0.6523333333333333,0.7492333333333333,0.7794666666666666,0.6062740927821347,0.16256617876051074,0.745986842105263,0.02096666666666669,0.75,False,bayesian,15
0.7677333333333334,0.6499666666666667,0.7491333333333333,0.7811333333333333,0.6166622375764018,0.16378926759811338,0.7473190789473685,0.01860000000000006,0.75,False,bayesian,16
0.7707666666666667,0.6481666666666667,0.7529666666666667,0.7807666666666667,0.6078801781136149,0.16251272743370668,0.7479934210526317,0.017800000000000038,0.75,False,bayesian,17
0.7696333333333333,0.6502,0.7485,0.7836666666666666,0.6100728959575878,0.1580048986862614,0.7479111842105263,0.021133333333333226,0.75,False,bayesian,18
0.7688666666666667,0.6501,0.7476,0.7827,0.6187268885367142,0.16194043160335295,0.7447697368421052,0.021266666666666656,0.75,False,bayesian,19
0.7696,0.6519333333333334,0.7515666666666667,0.7875,0.6294109754461291,0.16024304785559054,0.7484539473684211,0.018033333333333235,0.75,False,bayesian,20
0.7676,0.6477333333333334,0.7482666666666666,0.7843,0.6191737288135594,0.160147897362794,0.7453125,0.019333333333333313,0.75,False,bayesian,21
0.7715333333333333,0.6465666666666666,0.7537666666666667,0.7792666666666667,0.6152700690402058,0.16716048290806174,0.7475328947368421,0.017766666666666597,0.75,False,bayesian,22
0.7729666666666667,0.6470333333333333,0.7503,0.7814,0.6016553197169937,0.1587809320716158,0.7467434210526317,0.022666666666666724,0.75,False,bayesian,23
0.7701666666666667,0.6518666666666667,0.7493666666666666,0.7795,0.6137784279824444,0.16507272808149104,0.7466118421052633,0.02080000000000004,0.75,False,bayesian,24
0.7737666666666667,0.6506666666666666,0.75,0.7844,0.6126666666666667,0.15835555555555555,0.7463486842105262,0.023766666666666714,0.75,False,bayesian,25
0.7682333333333333,0.6506,0.7508333333333334,0.7847,0.6210033444816053,0.16097669256381797,0.7489144736842106,0.01739999999999997,0.75,False,bayesian,26
0.7687666666666667,0.6483666666666666,0.7491666666666666,0.7814,0.6156810631229236,0.16311457174638488,0.7461677631578948,0.019600000000000062,0.75,False,bayesian,27
0.7655333333333333,0.6512333333333333,0.7474,0.7835333333333333,0.6206122987595671,0.1614039782356614,0.7453453947368422,0.018133333333333335,0.75,False,bayesian,28
0.7730333333333334,0.6485,0.7524,0.7882,0.6188745288099085,0.1560783271309587,0.7505427631578947,0.020633333333333392,0.75,False,bayesian,29
0.7546333333333334,0.6486666666666666,0.7492666666666666,0.5658,0.37170965168838077,0.36924993326808436,0.49369480469506355,0.005366666666666742,0.75,False,asymmetric,0
